Training Log
20241118_224751
-----------
Configuration: c:\Users\rasmu\OneDrive\Skrivebord\Dev\NN cartrack\config.py

Training Metrics
---------------
Configuration Items
--------------------
torch: <module 'torch' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\torch\\__init__.py'>
np: <module 'numpy' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\numpy\\__init__.py'>
DEVICE: cuda
TRACK_LENGTH: 300
TRACK_WIDTH: 50
MAX_TIMESTEPS: 1100
BORDER_THRESHOLD: 10.0
OBSTACLE_THRESHOLD: 1.0
OBSTACLES: [{'center': array([150.,  25.], dtype=float32), 'size': array([50., 30.], dtype=float32)}, {'center': array([225.,  45.], dtype=float32), 'size': array([30., 20.], dtype=float32)}, {'center': array([225.,   5.], dtype=float32), 'size': array([30., 20.], dtype=float32)}]
LEARNING_RATE: 0.0005
BATCH_SIZE: 64
GAMMA: 0.98
EPS_START: 1.0
EPS_END: 0.1
EPS_DECAY: 1500
TARGET_UPDATE: 5
MEMORY_CAPACITY: 30000
NUM_EPISODES: 15000
MAX_SPEED: 4.0
ACCELERATION: 0.9
STEERING: 0.8
HIDDEN_LAYERS: {256, 128}
REWARD_GOAL: 200000
PENALTY_OFF_TRACK: -1000
PENALTY_OBSTACLE: -90
PENALTY_BORDER: 3000
PENALTY_BACKWARDS: -100
PENALTY_TIME_LIMIT: -25
DELTA_X_REWARD_FACTOR: 250
TIME_PENALTY: -1
STATE_SIZE: 12
ACTION_SIZE: 4
PROCENTAGE_TO_DRAW: 0.9
DRAW_BEST_TRAJECTORIES: 13501

Training Progress
-----------------
Episode 1: Reward = -577.19, Avg Reward (100) = 0.00, Epsilon = 0.999, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 7, Reward Breakdown -> Delta_x Reward: -577.19, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 3662: Reward = -35499.61, Avg Reward (100) = -32358.53, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3663: Reward = -35499.61, Avg Reward (100) = -32358.53, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3664: Reward = -34685.86, Avg Reward (100) = -32407.02, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -34685.86, Border Penalty: -34201.73, Obstacle Penalty: -50.00
Episode 3665: Reward = -35499.61, Avg Reward (100) = -32377.19, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3666: Reward = -35499.61, Avg Reward (100) = -32377.19, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3667: Reward = -35499.61, Avg Reward (100) = -32377.19, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3668: Reward = -1196.00, Avg Reward (100) = -32450.20, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 5, Reward Breakdown -> Delta_x Reward: -1196.00, Border Penalty: 0.00, Obstacle Penalty: -95.40
Episode 3669: Reward = -35499.61, Avg Reward (100) = -32107.16, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -34403.80, Obstacle Penalty: -50.00
Episode 3670: Reward = -1394.00, Avg Reward (100) = -32066.10, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 7, Reward Breakdown -> Delta_x Reward: -1394.00, Border Penalty: -10403.80, Obstacle Penalty: -50.00
Episode 3671: Reward = -35499.61, Avg Reward (100) = -31725.04, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3672: Reward = -32851.49, Avg Reward (100) = -31725.04, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 10, Reward Breakdown -> Delta_x Reward: -32851.49, Border Penalty: -34027.25, Obstacle Penalty: -50.00
Episode 3673: Reward = -34685.86, Avg Reward (100) = -31698.56, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -34685.86, Border Penalty: -34201.73, Obstacle Penalty: -50.00
Episode 3674: Reward = -35499.61, Avg Reward (100) = -32033.95, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -32123.81, Obstacle Penalty: -50.00
Episode 3675: Reward = -1196.00, Avg Reward (100) = -32033.95, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 5, Reward Breakdown -> Delta_x Reward: -1196.00, Border Penalty: 0.00, Obstacle Penalty: -95.40
Episode 3676: Reward = -39606.20, Avg Reward (100) = -31690.91, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 11, Reward Breakdown -> Delta_x Reward: -39606.20, Border Penalty: -36675.82, Obstacle Penalty: -50.00
Episode 3677: Reward = -35499.61, Avg Reward (100) = -31731.98, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -34403.80, Obstacle Penalty: -50.00
Episode 3678: Reward = -35499.61, Avg Reward (100) = -31671.43, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -34403.80, Obstacle Penalty: -50.00
Episode 3679: Reward = -35499.61, Avg Reward (100) = -31739.59, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -32123.81, Obstacle Penalty: -50.00
Episode 3680: Reward = -1098.00, Avg Reward (100) = -31739.59, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 3, Reward Breakdown -> Delta_x Reward: -1098.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 3681: Reward = -35499.61, Avg Reward (100) = -31395.58, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3682: Reward = -35499.61, Avg Reward (100) = -31395.58, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3683: Reward = -35499.61, Avg Reward (100) = -31395.58, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3684: Reward = -33701.04, Avg Reward (100) = -31395.58, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -33701.04, Border Penalty: -34061.12, Obstacle Penalty: -50.00
Episode 3685: Reward = -32245.59, Avg Reward (100) = -31377.59, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 11, Reward Breakdown -> Delta_x Reward: -32245.59, Border Penalty: -33327.79, Obstacle Penalty: -50.00
Episode 3686: Reward = -28653.56, Avg Reward (100) = -31345.05, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 10, Reward Breakdown -> Delta_x Reward: -28653.56, Border Penalty: -31556.28, Obstacle Penalty: -50.00
Episode 3687: Reward = -29358.58, Avg Reward (100) = -31276.59, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 10, Reward Breakdown -> Delta_x Reward: -29358.58, Border Penalty: -31831.02, Obstacle Penalty: -50.00
Episode 3688: Reward = -20619.50, Avg Reward (100) = -31215.18, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -20619.50, Border Penalty: -25851.06, Obstacle Penalty: -50.00
Episode 3689: Reward = -35295.52, Avg Reward (100) = -31066.38, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 10, Reward Breakdown -> Delta_x Reward: -35295.52, Border Penalty: -34034.34, Obstacle Penalty: -50.00
Episode 3690: Reward = -1000.00, Avg Reward (100) = -30940.85, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 3691: Reward = -35499.61, Avg Reward (100) = -30577.90, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3692: Reward = -35499.61, Avg Reward (100) = -30680.61, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3693: Reward = -1049.00, Avg Reward (100) = -30783.32, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 3694: Reward = -28683.61, Avg Reward (100) = -30438.81, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -28683.61, Border Penalty: -31067.80, Obstacle Penalty: -50.00
Episode 3695: Reward = -25228.52, Avg Reward (100) = -30370.65, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -25228.52, Border Penalty: -30066.86, Obstacle Penalty: -50.00
Episode 3696: Reward = -35499.61, Avg Reward (100) = -30267.94, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3697: Reward = -35499.61, Avg Reward (100) = -30267.94, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3698: Reward = -35499.61, Avg Reward (100) = -30267.94, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -34403.80, Obstacle Penalty: -50.00
Episode 3699: Reward = -37102.93, Avg Reward (100) = -30262.05, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 11, Reward Breakdown -> Delta_x Reward: -37102.93, Border Penalty: -34449.38, Obstacle Penalty: -50.00
Episode 3700: Reward = -1147.00, Avg Reward (100) = -30622.58, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 4, Reward Breakdown -> Delta_x Reward: -1147.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 3701: Reward = -35499.61, Avg Reward (100) = -30624.05, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3702: Reward = -35499.61, Avg Reward (100) = -30624.05, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3703: Reward = -30092.93, Avg Reward (100) = -30632.19, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 10, Reward Breakdown -> Delta_x Reward: -30092.93, Border Penalty: -31776.74, Obstacle Penalty: -50.00
Episode 3704: Reward = -35499.61, Avg Reward (100) = -30596.11, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3705: Reward = -1196.00, Avg Reward (100) = -30596.11, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 5, Reward Breakdown -> Delta_x Reward: -1196.00, Border Penalty: 0.00, Obstacle Penalty: -95.40
Episode 3706: Reward = -35499.61, Avg Reward (100) = -30253.07, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -32123.81, Obstacle Penalty: -50.00
Episode 3707: Reward = -1098.00, Avg Reward (100) = -30253.07, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 3, Reward Breakdown -> Delta_x Reward: -1098.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 3708: Reward = -33469.53, Avg Reward (100) = -29887.36, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 10, Reward Breakdown -> Delta_x Reward: -33469.53, Border Penalty: -34642.74, Obstacle Penalty: -50.00
Episode 3709: Reward = -1394.00, Avg Reward (100) = -30211.57, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 7, Reward Breakdown -> Delta_x Reward: -1394.00, Border Penalty: -10403.80, Obstacle Penalty: -50.00
Episode 3710: Reward = -35499.61, Avg Reward (100) = -29792.87, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3711: Reward = -1394.00, Avg Reward (100) = -29792.87, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 7, Reward Breakdown -> Delta_x Reward: -1394.00, Border Penalty: -10403.80, Obstacle Penalty: -50.00
Episode 3712: Reward = -35499.61, Avg Reward (100) = -29310.55, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3713: Reward = -35499.61, Avg Reward (100) = -29654.08, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3714: Reward = -39606.20, Avg Reward (100) = -29654.08, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 11, Reward Breakdown -> Delta_x Reward: -39606.20, Border Penalty: -36675.82, Obstacle Penalty: -50.00
Episode 3715: Reward = -35499.61, Avg Reward (100) = -30040.14, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3716: Reward = -35499.61, Avg Reward (100) = -30383.67, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3717: Reward = -35499.61, Avg Reward (100) = -30452.13, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3718: Reward = -1295.00, Avg Reward (100) = -30452.13, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 6, Reward Breakdown -> Delta_x Reward: -1295.00, Border Penalty: 0.00, Obstacle Penalty: -100.00
Episode 3719: Reward = -35499.61, Avg Reward (100) = -30110.08, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3720: Reward = -35499.61, Avg Reward (100) = -30110.08, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3721: Reward = -35499.61, Avg Reward (100) = -30110.08, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3722: Reward = -35499.61, Avg Reward (100) = -30110.08, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3723: Reward = -1000.00, Avg Reward (100) = -30454.10, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 1, Reward Breakdown -> Delta_x Reward: -1000.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 3724: Reward = -28683.61, Avg Reward (100) = -30168.97, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -28683.61, Border Penalty: -31067.80, Obstacle Penalty: -50.00
Episode 3725: Reward = -35499.61, Avg Reward (100) = -30100.81, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3726: Reward = -35499.61, Avg Reward (100) = -30100.81, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3727: Reward = -28653.56, Avg Reward (100) = -30100.81, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 10, Reward Breakdown -> Delta_x Reward: -28653.56, Border Penalty: -31556.28, Obstacle Penalty: -50.00
Episode 3728: Reward = -35499.61, Avg Reward (100) = -30040.49, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3729: Reward = -1394.00, Avg Reward (100) = -30040.49, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 7, Reward Breakdown -> Delta_x Reward: -1394.00, Border Penalty: -10403.80, Obstacle Penalty: -50.00
Episode 3730: Reward = -1294.00, Avg Reward (100) = -29699.43, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 7, Reward Breakdown -> Delta_x Reward: -1294.00, Border Penalty: 0.00, Obstacle Penalty: -67.46
Episode 3731: Reward = -49626.26, Avg Reward (100) = -29357.38, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 11, Reward Breakdown -> Delta_x Reward: -49626.26, Border Penalty: -40027.83, Obstacle Penalty: -50.00
Episode 3732: Reward = -1147.00, Avg Reward (100) = -29498.64, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 4, Reward Breakdown -> Delta_x Reward: -1147.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 3733: Reward = -35499.61, Avg Reward (100) = -29175.42, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3734: Reward = -35499.61, Avg Reward (100) = -29153.72, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3735: Reward = -1049.00, Avg Reward (100) = -29153.72, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 2, Reward Breakdown -> Delta_x Reward: -1049.00, Border Penalty: 0.00, Obstacle Penalty: -50.00
Episode 3736: Reward = -1295.00, Avg Reward (100) = -28685.73, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 6, Reward Breakdown -> Delta_x Reward: -1295.00, Border Penalty: 0.00, Obstacle Penalty: -100.00
Episode 3737: Reward = -35499.61, Avg Reward (100) = -28337.78, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3738: Reward = -34927.46, Avg Reward (100) = -28337.78, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 10, Reward Breakdown -> Delta_x Reward: -34927.46, Border Penalty: -33579.46, Obstacle Penalty: -50.00
Episode 3739: Reward = -35499.61, Avg Reward (100) = -28326.17, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3740: Reward = -35499.61, Avg Reward (100) = -28326.17, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3741: Reward = -35499.61, Avg Reward (100) = -28326.17, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -34403.80, Obstacle Penalty: -50.00
Episode 3742: Reward = -35499.61, Avg Reward (100) = -28670.18, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3743: Reward = -43263.20, Avg Reward (100) = -28670.18, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 10, Reward Breakdown -> Delta_x Reward: -43263.20, Border Penalty: -37547.93, Obstacle Penalty: -50.00
Episode 3744: Reward = -47848.55, Avg Reward (100) = -28747.82, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 10, Reward Breakdown -> Delta_x Reward: -47848.55, Border Penalty: -39180.06, Obstacle Penalty: -50.00
Episode 3745: Reward = -35499.61, Avg Reward (100) = -28829.58, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -34403.80, Obstacle Penalty: -50.00
Episode 3746: Reward = -35499.61, Avg Reward (100) = -28829.58, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3747: Reward = -35499.61, Avg Reward (100) = -28692.82, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3748: Reward = -35499.61, Avg Reward (100) = -28692.82, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3749: Reward = -35499.61, Avg Reward (100) = -28556.05, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3750: Reward = -32619.61, Avg Reward (100) = -28556.05, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -32619.61, Border Penalty: -31067.80, Obstacle Penalty: -50.00
Episode 3751: Reward = -35499.61, Avg Reward (100) = -28527.25, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3752: Reward = -35499.61, Avg Reward (100) = -28486.19, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3753: Reward = -1394.00, Avg Reward (100) = -28829.22, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 7, Reward Breakdown -> Delta_x Reward: -1394.00, Border Penalty: -10403.80, Obstacle Penalty: -50.00
Episode 3754: Reward = -35499.61, Avg Reward (100) = -28488.17, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3755: Reward = -33469.53, Avg Reward (100) = -28488.17, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 10, Reward Breakdown -> Delta_x Reward: -33469.53, Border Penalty: -34642.74, Obstacle Penalty: -50.00
Episode 3756: Reward = -47848.55, Avg Reward (100) = -28467.87, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 10, Reward Breakdown -> Delta_x Reward: -47848.55, Border Penalty: -36300.06, Obstacle Penalty: -50.00
Episode 3757: Reward = -35499.61, Avg Reward (100) = -28591.36, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3758: Reward = -35499.61, Avg Reward (100) = -28513.72, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3759: Reward = -35499.61, Avg Reward (100) = -28513.72, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3760: Reward = -35499.61, Avg Reward (100) = -28513.72, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
Episode 3761: Reward = -35499.61, Avg Reward (100) = -28507.82, Epsilon = 0.100, Avg Loss = 0.0000, Max Q-Value = 1.16, Steps = 9, Reward Breakdown -> Delta_x Reward: -35499.61, Border Penalty: -35003.80, Obstacle Penalty: -50.00
